time,low,high,open,close,volume
1472511600,10.95,10.97,10.97,10.95,188.79093899999995
1472508000,10.91,10.99,10.94,10.97,951.7637740000001
1472504400,10.93,10.98,10.94,10.95,1421.8664039999994
1472500800,10.91,11.02,10.98,10.92,1758.9374600000003
1472497200,10.83,10.98,10.83,10.98,1633.0139910600008
1472493600,10.82,10.93,10.92,10.87,2281.02940932
1472490000,10.83,10.93,10.87,10.92,1218.2782165900005
1472486400,10.83,10.92,10.92,10.88,1969.07454983
1472482800,10.9,10.95,10.95,10.92,1759.7515682999997
1472479200,10.92,10.98,10.97,10.95,1124.8847300000016
1472475600,10.93,11.04,11.04,10.98,2400.6334021000007
1472472000,10.98,11.08,11.03,11.03,275.5394099999999
1472468400,11.03,11.07,11.07,11.07,140.84176699999998
1472464800,11.06,11.1,11.09,11.07,263.032926
1472461200,11.07,11.12,11.12,11.1,135.27070999999998
1472457600,11.08,11.16,11.1,11.11,910.5642740000005
1472454000,11.09,11.12,11.12,11.09,143.78214599999987
1472450400,11.07,11.14,11.12,11.11,509.9501068699998
1472446800,11.08,11.12,11.08,11.12,191.62691200000003
1472443200,10.82,11.1,10.83,11.07,1141.7296407399997
1472439600,10.8,10.93,10.91,10.84,6846.26691268
1472436000,10.92,10.98,10.94,10.96,1333.7911080000003
1472432400,10.9,10.97,10.94,10.95,1051.30381
1472428800,10.93,11.01,11.01,10.93,2040.5600361899994
