time,low,high,open,close,volume
1491260400,43.14,45.6,43.15,44.25,21853.33884149999
1491256800,42.39,45,44.33,43.15,31303.304493659987
1491253200,43.66,45.76,45.75,44.33,26513.355120329983
1491249600,45.5,45.98,45.94,45.76,5438.544731280011
1491246000,45.55,46.19,45.9,45.95,4285.848573530004
1491242400,45.29,46.6,46.49,45.91,12050.90743356004
1491238800,45.78,46.82,46.14,46.41,5734.282834130015
1491235200,45.57,46.44,45.89,46.16,7494.814223490012
1491231600,45.51,46.76,46.3,45.89,7999.616197390015
1491228000,46.02,46.79,46.71,46.3,5205.383749080002
1491224400,46.5,47.7,47.46,46.71,6171.536035340022
1491220800,46.6,47.86,46.8,47.47,8549.661197700018
1491217200,45.45,46.8,45.82,46.8,6230.912731340006
1491213600,45.77,46.48,46.22,45.82,3012.199214920001
1491210000,46,46.73,46.5,46.29,4602.147470120001
1491206400,45.59,46.5,46.34,46.49,5366.059489250008
1491202800,45.91,46.47,46.05,46.36,3650.112415010001
1491199200,44.63,46.35,45.21,45.99,8319.121303710008
1491195600,44.29,46.25,46.25,45.1,14460.785001109989
1491192000,44.89,47.98,45.08,46.31,14678.446537390011
1491188400,44.22,46.25,45.87,45.07,24265.809376499852
1491184800,45.5,47.46,46.9,45.98,19176.90060651993
1491181200,44.02,48.57,44.73,47,44091.141656929656
1491177600,44.73,48.97,48.74,44.73,33864.831049139844
